date,open,high,low,close,per_change,volume,traded_amount,symbol
2025-05-27,392.1,392.1,376.7,386.3,0.47,29200.0,11197232.8,JOSHI
2025-05-28,393.9,400.0,381.5,393.26,1.8,44514.0,17502739.1,JOSHI
2025-06-02,401.0,402.0,390.0,392.57,-0.18,46490.0,18467040.7,JOSHI
2025-06-03,390.0,398.9,386.0,388.37,-1.07,31266.0,12234750.3,JOSHI
2025-06-04,396.0,396.0,384.5,386.84,-0.39,32052.0,12384761.5,JOSHI
2025-06-05,384.0,392.0,381.6,383.08,-0.97,39778.0,15331921.3,JOSHI
2025-06-08,381.0,400.0,381.0,386.76,0.96,36093.0,14121827.4,JOSHI
2025-06-09,390.0,399.0,390.0,395.44,2.24,35841.0,14103266.4,JOSHI
2025-06-10,403.3,433.0,403.3,418.65,5.87,146924.0,61841618.6,JOSHI
2025-06-11,425.0,425.0,405.0,411.0,-1.83,76367.0,31361238.7,JOSHI
2025-06-12,403.3,429.0,403.3,409.1,-0.46,87297.0,35955829.8,JOSHI
2025-06-15,413.0,424.0,409.0,410.12,0.25,95655.0,39589275.3,JOSHI
2025-06-16,418.3,418.3,409.0,410.09,-0.01,64954.0,26804322.9,JOSHI
2025-06-17,410.1,415.0,408.0,410.11,0.0,59191.0,24337321.8,JOSHI
2025-06-18,416.7,451.1,411.0,450.73,9.9,403299.0,176037864.0,JOSHI
2025-06-19,459.7,487.0,443.0,458.02,1.62,420637.0,196953322.2,JOSHI
2025-06-22,323.0,348.6,323.0,348.6,9.98,61187.0,21316609.2,JOSHI
2025-06-23,355.5,383.4,339.0,383.4,9.98,434572.0,161291599.7,JOSHI
2025-06-24,391.0,421.7,376.4,401.07,4.61,358058.0,140066414.3,JOSHI
2025-06-25,393.1,393.1,361.0,362.92,-9.51,318484.0,116937928.7,JOSHI
2025-06-26,355.7,380.0,335.2,346.78,-4.45,353539.0,124332443.2,JOSHI
2025-06-29,339.9,339.9,314.0,327.47,-5.57,256351.0,83996016.9,JOSHI
2025-06-30,321.0,340.0,321.0,326.78,-0.21,82288.0,26992817.7,JOSHI
2025-07-01,332.0,348.0,322.1,342.0,4.66,80295.0,27113989.1,JOSHI
2025-07-02,346.0,351.0,334.1,338.35,-1.07,98983.0,34072464.4,JOSHI
2025-07-03,339.0,342.0,331.0,333.18,-1.53,84787.0,28300632.2,JOSHI
2025-07-06,336.0,336.0,325.0,325.27,-2.37,65555.0,21478419.8,JOSHI
2025-07-07,326.0,330.0,323.4,324.99,-0.09,46658.0,15195311.0,JOSHI
2025-07-08,325.0,330.9,323.0,325.56,0.18,42143.0,13767557.7,JOSHI
2025-07-09,323.2,332.0,323.2,326.68,0.34,40500.0,13268849.1,JOSHI
2025-07-10,326.0,332.0,326.0,326.41,-0.08,42004.0,13785067.4,JOSHI
2025-07-13,332.0,338.0,320.5,331.69,1.62,52107.0,17351378.2,JOSHI
2025-07-14,329.0,357.0,328.0,346.37,4.43,134623.0,46438396.4,JOSHI
2025-07-15,347.0,353.0,339.5,346.76,0.11,61669.0,21431205.5,JOSHI
2025-07-16,348.0,353.0,345.0,346.79,0.01,47309.0,16469418.0,JOSHI
2025-07-17,350.0,363.0,343.1,354.52,2.23,108886.0,38462962.1,JOSHI
2025-07-20,361.6,379.4,350.1,358.89,1.23,166588.0,61178683.6,JOSHI
2025-07-21,358.0,363.0,332.4,345.26,-3.8,145735.0,50525457.9,JOSHI
2025-07-22,346.0,357.0,333.0,352.84,2.2,101312.0,34759079.9,JOSHI
2025-07-23,352.0,358.9,337.0,343.06,-2.77,76847.0,26572064.7,JOSHI
2025-07-24,345.0,347.0,340.0,341.88,-0.34,61187.0,20939615.1,JOSHI
2025-07-27,336.0,349.0,336.0,337.63,-1.24,59712.0,20389680.0,JOSHI
2025-07-28,337.0,343.8,335.0,341.22,1.06,38214.0,12978915.2,JOSHI
2025-07-29,347.8,347.9,340.0,342.24,0.3,50293.0,17273950.7,JOSHI
2025-07-30,341.0,346.0,338.0,339.22,-0.88,46497.0,15865463.2,JOSHI
2025-07-31,345.7,352.8,340.0,345.7,1.91,79632.0,27568866.2,JOSHI
2024-07-31,213.0,218.9,211.0,215.7,2.23,986904.0,212899475.6,UPPER
2024-08-01,219.0,219.8,213.0,215.0,-0.32,928895.0,199866501.1,UPPER
2024-08-05,216.0,218.9,212.1,215.1,0.05,762161.0,164085509.4,UPPER
2024-08-06,210.9,217.0,199.9,200.0,-7.02,956826.0,198202584.4,UPPER
2024-08-07,200.0,209.9,197.0,209.1,4.55,592838.0,121562369.7,UPPER
2024-08-08,213.2,219.0,210.0,213.0,1.87,888517.0,190493016.7,UPPER
2024-08-11,217.2,234.3,215.0,234.3,10.0,2451686.0,552535001.6,UPPER
2024-08-12,238.9,257.0,238.9,254.9,8.79,1958240.0,491391767.9,UPPER
2024-08-13,259.0,263.0,248.5,256.8,0.75,1419070.0,363817342.2,UPPER
2024-08-14,256.0,274.0,245.0,270.5,5.33,1839917.0,469903863.7,UPPER
2024-08-15,273.0,295.0,273.0,286.0,5.73,1718044.0,490596457.8,UPPER
2024-08-18,286.0,292.0,272.0,276.0,-3.5,1540050.0,431899932.0,UPPER
2024-08-21,281.0,286.0,265.4,266.1,-3.59,1001536.0,271328071.6,UPPER
2024-08-22,266.1,274.0,260.0,267.0,0.34,860860.0,229469648.5,UPPER
2024-08-25,270.0,270.0,253.5,254.2,-4.79,975373.0,252521182.6,UPPER
2024-08-27,259.2,259.2,235.5,238.0,-6.37,1309527.0,316960947.0,UPPER
2024-08-28,242.0,250.8,238.0,240.3,0.97,746701.0,182607676.6,UPPER
2024-08-29,239.0,243.7,232.0,235.8,-1.87,557633.0,132032958.2,UPPER
2024-09-01,236.0,241.0,224.0,228.0,-3.31,573541.0,132502904.8,UPPER
2024-09-02,228.0,249.5,224.0,248.5,8.99,827308.0,197205763.4,UPPER
2024-09-03,253.4,258.0,248.0,248.8,0.12,686357.0,173045431.9,UPPER
2024-09-04,253.7,253.7,236.3,238.0,-4.34,511755.0,123065507.7,UPPER
2024-09-05,235.0,239.9,229.5,233.0,-2.1,405923.0,94789255.4,UPPER
2024-09-08,237.0,241.0,229.4,229.8,-1.37,309045.0,72382400.0,UPPER
2024-09-09,232.1,234.3,223.5,224.0,-2.52,381321.0,86058578.2,UPPER
2024-09-10,225.0,231.0,220.0,222.0,-0.89,308371.0,69190323.9,UPPER
2024-09-11,226.4,226.4,216.0,217.9,-1.85,263653.0,57862135.2,UPPER
2024-09-12,219.9,233.0,216.2,230.0,5.55,444479.0,99800182.1,UPPER
2024-09-15,234.0,237.0,224.0,225.0,-2.17,426514.0,98993579.7,UPPER
2024-09-16,225.0,225.0,218.0,219.0,-2.67,327638.0,72123260.4,UPPER
2024-09-18,219.0,221.7,215.1,217.5,-0.68,239553.0,52198744.1,UPPER
2024-09-22,217.0,233.0,217.0,219.0,0.69,218619.0,48445956.2,UPPER
2024-09-23,219.0,220.0,211.8,212.8,-2.83,227912.0,48877987.8,UPPER
2024-09-24,213.0,215.0,203.4,205.1,-3.62,275125.0,57002674.5,UPPER
2024-09-25,205.1,212.5,201.0,210.5,2.63,320637.0,66569033.7,UPPER
2024-09-26,213.7,216.0,202.7,205.0,-2.61,243148.0,50674055.3,UPPER
2024-09-29,200.9,202.0,192.0,198.0,-3.41,360489.0,71332932.1,UPPER
2024-09-30,201.5,201.5,194.2,199.0,0.51,213030.0,42171445.0,UPPER
2024-10-01,201.0,215.0,198.0,214.9,7.99,491877.0,103016367.2,UPPER
2024-10-02,217.0,218.0,208.0,212.0,-1.35,345320.0,73493673.7,UPPER
2024-10-06,212.0,216.0,207.8,214.5,1.18,251740.0,53470712.9,UPPER
2024-10-07,218.0,224.0,218.0,221.0,3.03,225307.0,49877223.8,UPPER
2024-10-08,221.0,223.0,216.0,217.0,-1.81,167610.0,36660872.5,UPPER
2024-10-09,218.8,221.0,214.1,216.0,-0.46,141693.0,30808474.6,UPPER
2024-10-15,216.0,219.9,216.0,219.0,1.39,70676.0,15451522.5,UPPER
2024-10-16,222.0,228.0,220.0,227.5,3.88,261822.0,59098457.5,UPPER
2024-10-17,229.0,231.9,226.0,227.0,-0.22,242241.0,55391721.3,UPPER
2024-10-20,222.5,225.5,215.7,220.3,-2.95,284470.0,63119868.1,UPPER
2024-10-21,219.6,222.0,213.7,214.0,-2.86,317069.0,68560036.6,UPPER
2024-10-22,211.0,218.5,211.0,216.0,0.93,159786.0,34499229.7,UPPER
2024-10-23,211.8,220.4,211.8,214.2,-0.83,114634.0,24848581.3,UPPER
2024-10-24,214.0,216.0,212.0,213.0,-0.56,182723.0,39042164.3,UPPER
2024-10-27,215.0,216.0,210.1,214.0,0.47,112319.0,23959263.2,UPPER
2024-10-28,211.0,217.0,211.0,215.8,0.84,103866.0,22373617.9,UPPER
2024-10-29,215.0,224.0,215.0,221.0,2.41,281509.0,62353930.9,UPPER
2024-10-30,221.2,224.0,216.2,218.5,-1.13,132061.0,28976061.1,UPPER
2024-11-05,221.0,222.0,218.0,219.0,0.23,81837.0,18010409.9,UPPER
2024-11-06,219.0,219.0,214.3,215.9,-1.42,131888.0,28452552.5,UPPER
2024-11-10,217.0,226.0,217.0,226.0,4.68,374370.0,83720172.3,UPPER
2024-11-11,221.5,230.0,221.5,224.0,-0.88,297707.0,67444419.2,UPPER
2024-11-12,225.0,226.5,219.0,220.0,-1.79,182586.0,40654660.1,UPPER
2024-11-13,218.1,221.0,216.0,217.8,-1.0,191047.0,41589981.3,UPPER
2024-11-14,222.1,222.1,216.1,218.5,0.32,192485.0,42089060.2,UPPER
2024-11-17,222.8,226.9,217.9,218.5,0.0,233876.0,51637045.0,UPPER
2024-11-19,217.1,222.0,216.0,216.4,-0.96,197248.0,42891338.6,UPPER
2024-11-20,216.4,218.0,213.6,216.8,0.18,143638.0,31065412.3,UPPER
2024-11-21,217.0,219.0,213.0,213.6,-1.48,194136.0,41675097.8,UPPER
2024-11-24,213.6,217.8,212.0,212.3,-0.61,162743.0,34799341.2,UPPER
2024-11-25,216.5,216.5,211.0,212.7,0.19,137690.0,29228923.7,UPPER
2024-11-26,216.9,217.9,213.0,216.2,1.65,155981.0,33599181.6,UPPER
2024-11-27,220.0,220.0,216.0,217.9,0.79,235371.0,51266431.0,UPPER
2024-11-28,219.0,219.1,213.8,216.0,-0.87,204316.0,44064870.0,UPPER
2024-12-01,215.0,215.0,211.0,214.0,-0.93,158794.0,33916245.6,UPPER
2024-12-02,214.0,221.0,213.0,213.9,-0.05,201769.0,43692063.9,UPPER
2024-12-03,218.0,218.0,213.2,214.1,0.09,144716.0,31139859.4,UPPER
2024-12-04,218.3,223.5,215.0,217.2,1.45,497963.0,109444271.8,UPPER
2024-12-05,221.5,222.0,214.0,215.6,-0.74,234261.0,50857677.5,UPPER
2024-12-08,213.0,216.9,211.8,212.0,-1.67,163105.0,34735408.1,UPPER
2024-12-09,211.5,214.9,211.5,212.0,0.0,154830.0,32869465.0,UPPER
2024-12-10,214.0,214.0,211.0,212.8,0.38,91668.0,19429807.8,UPPER
2024-12-11,210.1,214.0,210.1,213.4,0.28,113431.0,24105718.1,UPPER
2024-12-12,217.6,217.6,210.0,210.5,-1.36,149444.0,31654017.0,UPPER
2024-12-16,210.0,211.3,207.0,208.0,-1.19,181095.0,37798765.7,UPPER
2024-12-17,206.0,210.0,204.0,206.5,-0.72,110632.0,22875084.1,UPPER
2024-12-18,208.0,210.0,205.0,205.0,-0.73,105160.0,21701728.6,UPPER
2024-12-19,204.1,206.9,203.7,204.0,-0.49,128590.0,26308190.9,UPPER
2024-12-22,208.0,208.0,201.2,202.0,-0.98,189799.0,38501834.3,UPPER
2024-12-23,202.1,207.0,201.0,206.9,2.43,159275.0,32600599.3,UPPER
2024-12-24,206.1,208.5,205.0,205.5,-0.68,105007.0,21705204.5,UPPER
2024-12-26,206.0,209.5,204.0,207.6,1.02,142022.0,29510113.5,UPPER
2024-12-29,204.0,208.8,203.0,204.0,-1.73,115693.0,23707307.0,UPPER
2024-12-31,204.0,206.0,201.0,201.3,-1.32,143276.0,28939233.2,UPPER
2025-01-01,202.0,205.0,201.3,202.5,0.6,52355.0,10621054.0,UPPER
2025-01-02,206.5,206.5,202.0,202.6,0.05,79342.0,16096291.7,UPPER
2025-01-05,204.5,204.5,201.1,202.3,-0.15,96088.0,19455522.7,UPPER
2025-01-06,206.3,207.3,203.0,206.9,2.27,138215.0,28372702.2,UPPER
2025-01-07,211.0,211.0,205.5,206.9,0.0,108035.0,22430180.0,UPPER
2025-01-08,206.0,208.9,205.0,205.9,-0.48,82895.0,17095060.1,UPPER
2025-01-09,205.0,205.0,200.0,204.2,-0.83,265316.0,53594634.4,UPPER
2025-01-12,208.2,208.2,201.0,201.5,-1.32,102171.0,20678677.0,UPPER
2025-01-13,203.0,203.8,199.6,200.0,-0.74,149241.0,29894719.1,UPPER
2025-01-15,203.0,203.0,199.0,200.0,0.0,111416.0,22337512.7,UPPER
2025-01-16,200.0,202.9,198.5,199.1,-0.45,103179.0,20601219.7,UPPER
2025-01-19,199.0,201.5,198.5,200.1,0.5,103176.0,20643663.8,UPPER
2025-01-20,200.1,202.5,199.2,200.6,0.25,94842.0,19046923.6,UPPER
2025-01-21,199.0,202.6,199.0,200.4,-0.1,77141.0,15518938.0,UPPER
2025-01-22,202.4,206.0,200.2,204.9,2.25,187815.0,38234949.2,UPPER
2025-01-23,205.0,206.9,201.0,201.7,-1.56,136197.0,27682070.0,UPPER
2025-01-26,200.0,205.0,200.0,203.1,0.69,141642.0,28694604.4,UPPER
2025-01-27,199.1,206.0,199.1,201.5,-0.79,100050.0,20244449.9,UPPER
2025-01-28,204.9,204.9,200.0,201.7,0.1,183431.0,36957928.8,UPPER
2025-02-02,202.0,210.9,201.0,210.5,4.36,356333.0,74142186.3,UPPER
2025-02-03,210.0,215.0,207.9,209.5,-0.48,288109.0,60689959.4,UPPER
2025-02-04,209.5,210.0,205.1,206.1,-1.62,138696.0,28740670.4,UPPER
2025-02-05,207.6,209.3,205.0,206.0,-0.05,126921.0,26213445.9,UPPER
2025-02-06,201.9,210.0,201.9,204.0,-0.97,138900.0,28498742.4,UPPER
2025-02-09,207.0,208.0,203.0,203.2,-0.39,101420.0,20710710.4,UPPER
2025-02-10,205.4,206.0,202.0,203.0,-0.1,99784.0,20261202.7,UPPER
2025-02-11,203.2,205.0,202.0,202.6,-0.2,99861.0,20248080.2,UPPER
2025-02-12,202.6,204.5,202.0,202.9,0.15,110871.0,22466938.5,UPPER
2025-02-13,202.9,203.0,200.1,201.5,-0.69,164617.0,33095082.0,UPPER
2025-02-16,202.0,205.0,200.0,202.9,0.69,168157.0,33991618.8,UPPER
2025-02-17,206.9,206.9,203.0,204.0,0.54,158218.0,32261970.0,UPPER
2025-02-18,208.0,208.0,202.7,202.7,-0.64,124707.0,25472249.0,UPPER
2025-02-20,202.0,203.0,201.0,201.2,-0.74,143743.0,29002660.4,UPPER
2025-02-23,200.0,203.0,197.2,201.4,0.1,180909.0,36343291.0,UPPER
2025-02-24,201.4,204.0,200.5,202.0,0.3,148976.0,30165704.4,UPPER
2025-02-25,198.0,206.4,198.0,201.0,-0.5,126436.0,25506065.9,UPPER
2025-02-27,197.5,214.0,197.5,209.7,4.33,432430.0,89886991.4,UPPER
2025-03-02,213.0,221.9,211.0,221.5,5.63,751668.0,162928184.5,UPPER
2025-03-03,221.0,228.0,217.0,217.3,-1.9,453870.0,100247653.6,UPPER
2025-03-04,218.0,226.0,215.0,216.8,-0.23,494473.0,108607831.3,UPPER
2025-03-05,216.1,222.0,215.0,215.0,-0.83,405685.0,88592496.3,UPPER
2025-03-06,210.7,218.0,210.7,213.0,-0.93,159707.0,34247111.1,UPPER
2025-03-09,213.0,214.5,207.0,207.8,-2.44,265336.0,55667031.5,UPPER
2025-03-10,206.1,211.6,205.1,206.0,-0.87,182212.0,37854558.5,UPPER
2025-03-11,205.2,208.5,203.1,204.0,-0.97,176221.0,36164718.7,UPPER
2025-03-12,204.0,208.0,204.0,206.7,1.32,129470.0,26688641.0,UPPER
2025-03-16,206.0,207.9,203.0,204.0,-1.31,173071.0,35337496.0,UPPER
2025-03-17,203.0,206.0,203.0,203.8,-0.1,100460.0,20532828.1,UPPER
2025-03-18,206.0,206.6,203.0,204.0,0.1,99683.0,20321098.8,UPPER
2025-03-19,204.0,205.5,201.0,202.7,-0.64,168927.0,34234714.1,UPPER
2025-03-20,200.0,204.0,200.0,201.46,-0.61,97397.0,19660789.9,UPPER
2025-03-23,203.3,203.3,198.1,198.6,-1.42,230974.0,46128494.2,UPPER
2025-03-24,194.7,203.0,194.7,201.84,1.63,162850.0,32673132.8,UPPER
2025-03-25,198.2,201.0,198.0,198.17,-1.82,139815.0,27804718.7,UPPER
2025-03-26,198.17,200.9,197.1,200.15,1.0,120059.0,23929412.9,UPPER
2025-03-27,201.9,202.0,199.0,200.8,0.32,132528.0,26606672.9,UPPER
2025-03-30,200.0,206.0,199.0,202.52,0.86,173435.0,35309435.4,UPPER
2025-04-01,202.8,204.0,200.4,200.76,-0.87,106887.0,21533820.5,UPPER
2025-04-02,204.5,204.5,198.1,200.13,-0.31,133156.0,26613542.6,UPPER
2025-04-03,204.1,204.1,200.0,200.77,0.32,188896.0,37959488.9,UPPER
2025-04-07,200.0,203.0,198.0,198.74,-1.01,102070.0,20335541.8,UPPER
2025-04-08,199.1,199.1,196.5,198.63,-0.06,97348.0,19223750.8,UPPER
2025-04-09,202.6,202.6,197.3,199.1,0.24,65944.0,13142472.7,UPPER
2025-04-10,202.0,202.0,197.0,198.78,-0.16,82690.0,16444039.7,UPPER
2025-04-13,200.0,200.0,195.0,197.11,-0.84,163931.0,32242679.5,UPPER
2025-04-15,201.0,201.4,197.0,200.13,1.53,137051.0,27407413.8,UPPER
2025-04-16,199.0,202.0,198.0,201.22,0.54,98621.0,19710260.5,UPPER
2025-04-17,205.0,207.0,201.1,204.31,1.54,240087.0,49120483.0,UPPER
2025-04-20,200.3,208.0,200.0,200.58,-1.83,147677.0,29700844.0,UPPER
2025-04-21,204.5,204.5,199.8,200.75,0.08,166506.0,33610335.5,UPPER
2025-04-22,200.2,202.4,199.0,199.73,-0.51,144020.0,28809857.6,UPPER
2025-04-23,201.7,201.7,197.0,197.51,-1.11,140211.0,27766853.3,UPPER
2025-04-24,197.0,199.0,196.2,197.18,-0.17,117888.0,23262601.4,UPPER
2025-04-27,201.0,201.9,198.5,199.53,1.19,167345.0,33461144.3,UPPER
2025-04-28,200.0,206.9,199.0,200.71,0.59,279271.0,56686238.8,UPPER
2025-04-29,204.7,204.7,198.1,198.51,-1.1,117466.0,23407751.4,UPPER
2025-04-30,199.8,201.0,198.0,198.88,0.19,194611.0,38823918.0,UPPER
2025-05-04,202.0,203.0,199.7,199.95,0.54,204631.0,41162672.4,UPPER
2025-05-05,196.4,200.1,196.4,197.67,-1.14,115565.0,22883520.7,UPPER
2025-05-06,198.0,201.9,197.0,198.68,0.51,198432.0,39496993.1,UPPER
2025-05-07,201.0,216.0,200.0,212.5,6.96,1003936.0,211260155.1,UPPER
2025-05-08,215.0,216.5,209.2,210.66,-0.87,469196.0,99629772.4,UPPER
2025-05-11,214.0,214.0,203.1,204.09,-3.12,390202.0,80474023.2,UPPER
2025-05-13,200.7,206.0,200.2,201.03,-1.5,291850.0,59008783.2,UPPER
2025-05-14,200.6,202.5,199.2,199.9,-0.56,215886.0,43270171.6,UPPER
2025-05-15,200.0,201.0,198.6,199.59,-0.16,168695.0,33622369.7,UPPER
2025-05-18,199.7,202.0,197.5,198.02,-0.79,193692.0,38517951.8,UPPER
2025-05-19,200.0,200.9,198.0,199.75,0.87,162329.0,32375823.1,UPPER
2025-05-20,199.0,205.0,198.0,203.18,1.72,143922.0,28920355.6,UPPER
2025-05-21,207.2,215.5,201.5,202.16,-0.5,265269.0,54669080.3,UPPER
2025-05-22,204.0,204.9,201.1,201.77,-0.19,169204.0,34266588.9,UPPER
2025-05-25,205.0,205.0,200.3,201.08,-0.34,122433.0,24704714.2,UPPER
2025-05-26,205.1,212.9,201.0,201.63,0.27,171240.0,34950613.1,UPPER
2025-05-27,205.6,205.6,200.0,200.59,-0.52,102077.0,20498421.1,UPPER
2025-05-28,203.0,203.0,199.8,201.54,0.47,113211.0,22749835.9,UPPER
2025-06-02,205.0,205.5,200.2,201.56,0.01,140069.0,28356838.0,UPPER
2025-06-03,200.4,202.5,199.8,199.99,-0.78,157374.0,31505555.1,UPPER
2025-06-04,200.0,202.0,199.0,199.65,-0.17,87162.0,17386699.0,UPPER
2025-06-05,202.6,202.6,198.1,198.96,-0.35,122061.0,24313437.8,UPPER
2025-06-08,200.0,200.0,197.3,198.28,-0.34,118862.0,23619666.8,UPPER
2025-06-09,202.2,202.2,198.4,199.75,0.74,125781.0,25077886.7,UPPER
2025-06-10,200.0,201.0,198.7,199.69,-0.03,135006.0,27041366.9,UPPER
2025-06-11,199.0,201.0,198.7,199.63,-0.03,139557.0,27855561.3,UPPER
2025-06-12,199.5,203.6,199.0,199.16,-0.24,272942.0,54830010.2,UPPER
2025-06-15,199.0,201.4,198.4,198.77,-0.2,159263.0,31771894.1,UPPER
2025-06-16,202.7,203.0,198.0,198.55,-0.11,257289.0,51520119.8,UPPER
2025-06-17,199.0,201.9,197.6,197.89,-0.33,106940.0,21200780.2,UPPER
2025-06-18,198.0,199.9,197.0,197.35,-0.27,155823.0,30800922.8,UPPER
2025-06-19,198.0,200.0,197.1,197.43,0.04,252400.0,50053485.2,UPPER
2025-06-22,193.7,198.8,193.7,196.01,-0.72,155536.0,30619092.5,UPPER
2025-06-23,196.6,196.6,195.0,195.83,-0.09,140896.0,27583602.6,UPPER
2025-06-24,195.0,197.9,194.0,194.35,-0.76,191311.0,37436241.6,UPPER
2025-06-25,194.0,196.5,193.6,194.1,-0.13,136897.0,26608859.7,UPPER
2025-06-26,193.0,195.8,193.0,193.22,-0.45,119813.0,23224316.1,UPPER
2025-06-29,195.0,197.5,194.0,195.07,0.96,191848.0,37475918.7,UPPER
2025-06-30,195.0,196.8,194.6,195.11,0.02,85575.0,16712260.1,UPPER
2025-07-01,199.0,199.0,195.2,197.17,1.06,105822.0,20789180.1,UPPER
2025-07-02,193.3,199.9,193.3,197.48,0.16,173876.0,34465142.4,UPPER
2025-07-03,200.0,200.0,197.1,197.79,0.16,140941.0,27887416.8,UPPER
2025-07-06,199.0,199.5,197.0,197.37,-0.21,123499.0,24418185.8,UPPER
2025-07-07,198.0,198.0,195.1,195.43,-0.98,107808.0,21157295.6,UPPER
2025-07-08,195.0,197.0,194.0,194.9,-0.27,108544.0,21169064.5,UPPER
2025-07-09,196.0,196.4,193.0,195.69,0.41,129094.0,25197575.7,UPPER
2025-07-10,196.4,197.5,195.0,196.95,0.64,140312.0,27589289.7,UPPER
2025-07-13,200.8,207.0,196.9,197.87,0.47,361924.0,72082085.7,UPPER
2025-07-14,198.0,199.7,195.1,197.5,-0.19,133519.0,26328038.0,UPPER
2025-07-15,197.0,198.5,197.0,197.88,0.19,121599.0,24028676.8,UPPER
2025-07-16,198.8,201.0,195.0,198.56,0.34,301223.0,59527956.1,UPPER
2025-07-17,199.0,208.0,198.0,206.18,3.84,896797.0,182366297.1,UPPER
2025-07-20,208.0,214.2,206.0,207.8,0.79,848914.0,178917287.9,UPPER
2025-07-21,208.1,210.9,204.0,205.79,-0.97,394812.0,81347451.4,UPPER
2025-07-22,207.9,211.0,206.5,210.01,2.05,771447.0,161070519.3,UPPER
2025-07-23,214.2,217.8,210.1,214.6,2.19,953263.0,204487482.7,UPPER
2025-07-24,216.0,218.4,212.0,213.07,-0.71,548780.0,117607031.9,UPPER
2025-07-27,215.0,215.7,208.2,209.06,-1.88,664937.0,140709692.8,UPPER
2025-07-28,210.0,210.0,205.0,208.42,-0.31,353662.0,73262359.1,UPPER
2025-07-29,210.0,212.0,207.3,208.48,0.03,365107.0,76602962.0,UPPER
2025-07-30,204.4,213.0,204.4,206.64,-0.88,264944.0,55228659.0,UPPER
2025-07-31,207.0,207.0,205.0,205.07,-0.76,254449.0,52359856.0,UPPER
2024-07-31,269.8,276.0,266.0,272.0,0.74,185777.0,50626647.5,HBL
2024-08-01,275.0,276.0,264.0,266.0,-2.21,169849.0,45745704.1,HBL
2024-08-05,270.0,272.0,257.8,260.0,-2.26,299670.0,78392200.1,HBL
2024-08-06,259.9,260.0,235.5,236.3,-9.12,275813.0,68135483.1,HBL
2024-08-07,240.0,247.0,233.0,243.0,2.84,143516.0,34430215.4,HBL
2024-08-08,247.0,251.9,241.0,242.0,-0.41,138115.0,33781009.4,HBL
2024-08-11,246.0,260.0,242.0,257.6,6.45,260303.0,65562827.5,HBL
2024-08-12,262.0,272.3,262.0,266.1,3.3,251891.0,67590026.3,HBL
2024-08-13,270.0,271.0,261.0,266.0,-0.04,186361.0,49638409.3,HBL
2024-08-14,266.0,267.0,258.0,266.9,0.34,158425.0,41560691.4,HBL
2024-08-15,266.9,293.5,266.9,289.0,8.28,584117.0,166586253.7,HBL
2024-08-18,289.0,312.1,289.0,298.8,3.39,638621.0,193846731.6,HBL
2024-08-21,304.0,310.0,288.0,302.0,1.07,425259.0,125766858.5,HBL
2024-08-22,307.0,310.0,294.5,300.0,-0.66,265872.0,79760770.2,HBL
2024-08-25,303.0,303.0,285.0,286.3,-4.57,265181.0,76627527.6,HBL
2024-08-27,281.0,281.0,266.1,267.0,-6.74,306650.0,83230272.5,HBL
2024-08-28,272.0,283.0,261.7,267.0,0.0,173325.0,46701011.2,HBL
2024-08-29,272.0,272.0,256.0,261.0,-2.25,101801.0,26571584.2,HBL
2024-09-01,256.0,271.3,254.0,254.1,-2.64,126122.0,32706366.8,HBL
2024-09-02,259.0,273.3,250.1,272.0,7.04,205405.0,53942324.7,HBL
2024-09-03,275.0,280.0,265.1,270.0,-0.74,105689.0,28791646.7,HBL
2024-09-04,275.0,275.0,246.9,257.0,-4.81,157253.0,40564277.0,HBL
2024-09-05,259.5,266.3,248.0,258.0,0.39,148034.0,37856832.1,HBL
2024-09-08,263.1,265.9,250.0,251.0,-2.71,113480.0,28718081.9,HBL
2024-09-09,251.0,254.0,242.5,249.8,-0.48,122679.0,30148791.6,HBL
2024-09-10,250.0,255.0,244.0,246.0,-1.52,92420.0,22918059.8,HBL
2024-09-11,246.0,249.0,242.2,245.9,-0.04,67152.0,16407867.7,HBL
2024-09-12,250.8,251.4,242.2,251.3,2.2,69379.0,17175569.0,HBL
2024-09-15,253.0,258.0,246.3,247.0,-1.71,107738.0,27138402.3,HBL
2024-09-16,245.0,248.0,240.1,240.6,-2.59,59798.0,14512371.8,HBL
2024-09-18,244.0,247.0,238.6,240.0,-0.25,131212.0,31693431.2,HBL
2024-09-22,240.0,249.0,240.0,247.0,2.92,72775.0,17895472.1,HBL
2024-09-23,251.9,251.9,242.0,245.0,-0.81,99561.0,24469819.5,HBL
2024-09-24,243.5,248.2,239.0,242.0,-1.22,72513.0,17516041.4,HBL
2024-09-25,242.0,246.8,238.0,246.0,1.65,97519.0,23684968.6,HBL
2024-09-26,246.0,249.8,239.3,241.8,-1.71,49182.0,11949205.6,HBL
2024-09-29,244.0,245.0,239.3,240.0,-0.74,46758.0,11308109.7,HBL
2024-09-30,242.0,245.0,240.1,245.0,2.08,43206.0,10496789.9,HBL
2024-10-01,247.1,255.0,244.2,254.6,3.92,146838.0,36842701.8,HBL
2024-10-02,259.0,259.0,246.2,250.0,-1.81,69748.0,17470486.2,HBL
2024-10-06,250.0,257.4,248.0,257.0,2.8,60056.0,15246041.4,HBL
2024-10-07,257.0,263.0,257.0,259.9,1.13,99084.0,25834298.7,HBL
2024-10-08,260.0,264.8,256.0,257.6,-0.88,60120.0,15616922.6,HBL
